GeneID,GeneSymbol,Entity,Study group,Method,Metric,Value
ENSG00000168062,BATF2,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000168062,BATF2,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000168062,BATF2,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000168062,BATF2,MM,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000168062,BATF2,T-NHL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000168062,BATF2,T-NHL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000168062,BATF2,T-NHL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000168062,BATF2,T-NHL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000168062,BATF2,T-NHL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000205358,MT1H,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,6
ENSG00000205358,MT1H,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,6
ENSG00000205358,MT1H,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,6
ENSG00000205358,MT1H,AML,"",NB-act,Number of samples predicted when filtering for zScore>2,6
ENSG00000205358,MT1H,AML,"",NB-act,Number of samples predicted when filtering for zScore>4,6
ENSG00000205358,MT1H,AML,"",NB-act,Number of samples predicted when filtering for zScore>6,6
ENSG00000205358,MT1H,MDS,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,2
ENSG00000205358,MT1H,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000205358,MT1H,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000205358,MT1H,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000205358,MT1H,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000205358,MT1H,MM,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000205358,MT1H,MM,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000162892,IL24,CMML,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000162892,IL24,CMML,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000162892,IL24,CMML,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,2
ENSG00000162892,IL24,CMML,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000162892,IL24,CMML,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000162892,IL24,CMML,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000162892,IL24,MDS,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000162892,IL24,MDS,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000162892,IL24,MDS,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000162892,IL24,MDS,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000162892,IL24,MDS,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000162892,IL24,MDS,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000168779,SHOX2,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000168779,SHOX2,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000168779,SHOX2,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000168779,SHOX2,AML,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000168779,SHOX2,AML,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000168779,SHOX2,AML,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000168779,SHOX2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000168779,SHOX2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000168779,SHOX2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,2
ENSG00000168779,SHOX2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000168779,SHOX2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000168779,SHOX2,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,2
ENSG00000168779,SHOX2,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,2
ENSG00000168779,SHOX2,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,2
ENSG00000168779,SHOX2,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>2,2
ENSG00000168779,SHOX2,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>4,2
ENSG00000168779,SHOX2,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000168779,SHOX2,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000168779,SHOX2,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000168779,SHOX2,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000168779,SHOX2,MM,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000168779,SHOX2,MM,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000109851,DBX1,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,2
ENSG00000109851,DBX1,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,2
ENSG00000109851,DBX1,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,2
ENSG00000109851,DBX1,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,2
ENSG00000109851,DBX1,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,2
ENSG00000109851,DBX1,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>6,2
ENSG00000155052,CNTNAP5,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000155052,CNTNAP5,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000155052,CNTNAP5,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000155052,CNTNAP5,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000155052,CNTNAP5,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000155052,CNTNAP5,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000155052,CNTNAP5,T-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000155052,CNTNAP5,T-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000155052,CNTNAP5,T-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000155052,CNTNAP5,T-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000155052,CNTNAP5,T-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000155052,CNTNAP5,T-ALL,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000106278,PTPRZ1,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000106278,PTPRZ1,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000106278,PTPRZ1,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000106278,PTPRZ1,MM,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000106278,PTPRZ1,MM,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000106278,PTPRZ1,T-NHL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000106278,PTPRZ1,T-NHL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000106278,PTPRZ1,T-NHL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000106278,PTPRZ1,T-NHL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000106278,PTPRZ1,T-NHL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000106278,PTPRZ1,T-NHL,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000160801,PTH1R,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000160801,PTH1R,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000160801,PTH1R,AML,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000160801,PTH1R,AML,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000160801,PTH1R,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,4
ENSG00000160801,PTH1R,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,4
ENSG00000160801,PTH1R,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,5
ENSG00000160801,PTH1R,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,4
ENSG00000160801,PTH1R,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,4
ENSG00000160801,PTH1R,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>6,3
ENSG00000101951,PAGE4,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000101951,PAGE4,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,3
ENSG00000101951,PAGE4,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,3
ENSG00000101951,PAGE4,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,3
ENSG00000101951,PAGE4,MM,"",NB-act,Number of samples predicted when filtering for zScore>4,3
ENSG00000101951,PAGE4,MM,"",NB-act,Number of samples predicted when filtering for zScore>6,3
ENSG00000181195,PENK,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,5
ENSG00000181195,PENK,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,8
ENSG00000181195,PENK,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,8
ENSG00000181195,PENK,AML,"",NB-act,Number of samples predicted when filtering for zScore>2,8
ENSG00000181195,PENK,AML,"",NB-act,Number of samples predicted when filtering for zScore>4,8
ENSG00000181195,PENK,AML,"",NB-act,Number of samples predicted when filtering for zScore>6,7
ENSG00000181195,PENK,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000181195,PENK,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000181195,PENK,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000181195,PENK,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000181195,PENK,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000181195,PENK,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000181195,PENK,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000181195,PENK,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000181195,PENK,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000181195,PENK,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000162849,KIF26B,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000162849,KIF26B,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,4
ENSG00000162849,KIF26B,AML,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000162849,KIF26B,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000162849,KIF26B,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000162849,KIF26B,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000162849,KIF26B,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000165973,NELL1,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,2
ENSG00000165973,NELL1,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,4
ENSG00000165973,NELL1,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,4
ENSG00000165973,NELL1,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,4
ENSG00000165973,NELL1,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,4
ENSG00000165973,NELL1,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>6,4
ENSG00000165973,NELL1,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000203867,RBM20,CLL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000203867,RBM20,CLL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,3
ENSG00000203867,RBM20,CLL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,5
ENSG00000203867,RBM20,CLL,"",NB-act,Number of samples predicted when filtering for zScore>2,3
ENSG00000203867,RBM20,CLL,"",NB-act,Number of samples predicted when filtering for zScore>4,3
ENSG00000203867,RBM20,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000203867,RBM20,MCL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000139219,COL2A1,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,2
ENSG00000139219,COL2A1,T-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000139219,COL2A1,T-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000139219,COL2A1,T-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000139219,COL2A1,T-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000139219,COL2A1,T-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000172061,LRRC15,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,2
ENSG00000172061,LRRC15,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,2
ENSG00000172061,LRRC15,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,2
ENSG00000172061,LRRC15,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,2
ENSG00000172061,LRRC15,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,2
ENSG00000172061,LRRC15,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>6,2
ENSG00000114487,MORC1,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000114487,MORC1,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000114487,MORC1,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000114487,MORC1,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,20
ENSG00000114487,MORC1,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,33
ENSG00000114487,MORC1,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,39
ENSG00000114487,MORC1,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,33
ENSG00000205916,DAZ4,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,5
ENSG00000205916,DAZ4,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,6
ENSG00000205916,DAZ4,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,6
ENSG00000205916,DAZ4,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,6
ENSG00000205916,DAZ4,MM,"",NB-act,Number of samples predicted when filtering for zScore>4,6
ENSG00000205916,DAZ4,MM,"",NB-act,Number of samples predicted when filtering for zScore>6,6
ENSG00000102287,GABRE,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,12
ENSG00000102287,GABRE,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,17
